timestamp,event,roll,pitch,yaw
1.2048908 ,Right ,58.2751839380999 ,52.8714971296507 ,63.446154935281
1.2274525 ,Right ,58.5258297115324 ,53.3942083583767 ,63.1859651159831
1.2425116 ,Right ,58.9236584953516 ,53.8936092876269 ,62.9136030291318
1.2649348 ,Right ,59.3200530097069 ,54.255261910426 ,62.5930914203401
1.2949806 ,Right ,59.6038881266125 ,54.4670278640557 ,62.2475435014934
1.3099388 ,Right ,59.7280331644821 ,54.5683731002845 ,61.9148141375296
1.3324492 ,Right ,59.8487067865414 ,54.6552264772774 ,61.6810858198154
1.3474424 ,Right ,60.0155469494173 ,54.7243660641596 ,61.5061355447313
1.3624844 ,Right ,60.1600227278273 ,54.7289637985592 ,61.3905461677294
1.3850037 ,Right ,60.2696023042366 ,54.700415324873 ,61.3093504188539
1.4074939 ,Right ,60.2508559985319 ,54.6417865209001 ,61.2731296029112
1.4225115 ,Right ,60.2200796257509 ,54.4970244685891 ,61.266492766675
1.4449794 ,Right ,60.2742732403105 ,54.3314300927723 ,61.2264438122561
1.4675354 ,Right ,60.4807968517221 ,54.2234612402746 ,61.1880754285088
1.4825694 ,Right ,60.5897832968048 ,54.1401426786952 ,61.2118286015662
1.505026 ,Right ,60.5079829116394 ,54.0520330418735 ,61.252954445435
1.5274235 ,Right ,60.4343014647425 ,53.9793668841721 ,61.2849880196372
1.5425313 ,Right ,60.5109621008239 ,53.9413096727907 ,61.3328129632825
1.5649464 ,Right ,60.6593825145833 ,53.9925103690938 ,61.3723907927848
1.5875423 ,Right ,60.7615308352141 ,54.0977377256782 ,61.4154473149424
1.6025873 ,Right ,60.7896968789798 ,54.1811863438323 ,61.5167396564387
1.625465 ,Right ,60.6889166135554 ,54.2195941804 ,61.5623315648525
1.6477482 ,Right ,60.6571519833706 ,54.2353659325601 ,61.5907646479293
1.6626277 ,Right ,60.7418047895258 ,54.2170825897403 ,61.6515901552092
1.6851357 ,Right ,60.8362323732858 ,54.2057007459755 ,61.7376094221825
1.7074473 ,Right ,60.8643523132603 ,54.180061204324 ,61.8269142199456
1.7225284 ,Right ,60.8419517241305 ,54.184566434324 ,61.8754217282558
1.745143 ,Right ,60.8290205805161 ,54.190762376998 ,61.907362024995
1.767601 ,Right ,60.7939050299491 ,54.1975771543133 ,61.9620884863576
1.7826196 ,Right ,60.7789485446644 ,54.2284172402423 ,62.0119996214904
1.8050467 ,Right ,60.7742867911338 ,54.2433821670759 ,62.0518940440749
1.8273888 ,Right ,60.7537929017066 ,54.2681543167412 ,62.1067003016648
1.8424599 ,Right ,60.6872398243428 ,54.2933644676053 ,62.1931152415198
1.8651681 ,Right ,60.5699854663462 ,54.2874992342301 ,62.264507769588
1.8875169 ,Right ,60.4922750427383 ,54.28201443518 ,62.3028989842515
1.9099 ,Right ,60.438602943576 ,54.265220691674 ,62.2862558832301
1.9250098 ,Right ,60.4224806672465 ,54.2616806423853 ,62.2564565220934
1.9474203 ,Right ,60.4154914914646 ,54.2718173756334 ,62.2299805881513
1.9699484 ,Right ,60.3594695763579 ,54.2790017570371 ,62.2134446728648
1.9849897 ,Right ,60.2934690369236 ,54.3001066074871 ,62.2018944163425
2.007495 ,Right ,60.2463503883788 ,54.325201765026 ,62.1725976468466
2.0299347 ,Right ,60.2212615554283 ,54.3600956596208 ,62.1441323532018
2.0449592 ,Right ,60.2004250178615 ,54.4011789178114 ,62.1214074479532
2.0676035 ,Right ,60.1885071946445 ,54.4405981834255 ,62.0939269462652
2.0824975 ,Right ,60.1947881006507 ,54.4710280552297 ,62.0919901188999
2.1050458 ,Right ,60.194464517553 ,54.5042981822233 ,62.0935683623438
2.1274394 ,Right ,60.1853193217385 ,54.536950941351 ,62.103640443722
2.1425414 ,Right ,60.1569407966544 ,54.5505231944939 ,62.1141272073552
2.1649898 ,Right ,60.1527429211953 ,54.5579446104691 ,62.1268163771906
2.1876012 ,Right ,60.1673039697453 ,54.5797439425479 ,62.1369695514709
2.2099238 ,Right ,60.1839866673809 ,54.6074186107834 ,62.1454707409828
2.2250424 ,Right ,60.1771197178231 ,54.6333278854799 ,62.1425488326547
2.2474564 ,Right ,60.169155770811 ,54.6584150692002 ,62.1368838053577
2.2702893 ,Right ,60.172489070412 ,54.6713019301874 ,62.1362265198687
2.2849389 ,Right ,60.1881575709889 ,54.6624030925211 ,62.1281907777825
2.3075158 ,Right ,60.2088089938682 ,54.6527627477542 ,62.139081275338
2.3299264 ,Right ,60.2002355490553 ,54.6454902447581 ,62.1514070687538
2.3449515 ,Right ,60.1922906947052 ,54.6494499276345 ,62.1638643813319
2.3675835 ,Right ,60.1940354237662 ,54.644105372866 ,62.1709473611263
2.3898447 ,Right ,60.1748162652235 ,54.6438796613696 ,62.1809181868688
2.4050642 ,Right ,60.1604182017346 ,54.6474756830508 ,62.202347306464
2.4285628 ,Right ,60.1394915701339 ,54.6479406343007 ,62.2208873562759
2.4513306 ,Right ,60.1318129459224 ,54.6472461187462 ,62.2338406113248
2.4650359 ,Right ,60.1255815858468 ,54.642174165368 ,62.2432784594826
2.4875429 ,Right ,60.1028154405521 ,54.6348486469011 ,62.2518158631986
2.5099253 ,Right ,60.0657747535189 ,54.6259929427374 ,62.2667133152236
2.5250689 ,Right ,60.0490781925225 ,54.6228654588544 ,62.2827629657511
2.5474206 ,Right ,60.046238706433 ,54.6270415431231 ,62.3054899403138
2.5699545 ,Right ,60.0573043635176 ,54.6322417777654 ,62.3214242567372
2.5851353 ,Right ,60.0676545415113 ,54.6520863722291 ,62.3427169797655
