timestamp,event,roll,pitch,yaw
0.0290894 ,Left ,59,644572750492 ,45,9664417298095 ,83,4644134744321
0.0494064 ,Left ,59,6207739073918 ,45,969630004191 ,83,4676700907422
0.0673247 ,Left ,59,6316827884351 ,45,9685832287364 ,83,4663040113201
0.0892687 ,Left ,59,6631624119551 ,45,9588506458974 ,83,4575478906292
0.1090013 ,Left ,59,6726485640654 ,45,9519199968741 ,83,4476683076974
0.1267931 ,Left ,59,6591100537067 ,45,9451805757738 ,83,4450152655608
0.1490419 ,Left ,59,64509649085 ,45,9508032032356 ,83,4404739888988
0.1687504 ,Left ,59,6490817926395 ,45,9412345763231 ,83,4293200059549
0.1868852 ,Left ,59,6561454278228 ,45,9312269009992 ,83,4265078971566
0.2091857 ,Left ,59,6554054092484 ,45,9201783113669 ,83,4204934545038
0.2288341 ,Left ,59,6431853029372 ,45,9117340482266 ,83,4176752626907
0.2468647 ,Left ,59,6317768599843 ,45,9139685578069 ,83,4127542303997
0.269357 ,Left ,59,6216737078208 ,45,9145108056674 ,83,407639396713
0.2898945 ,Left ,59,6132601740062 ,45,9045747500874 ,83,3999312535246
0.306135 ,Left ,59,5989859665328 ,45,882974990144 ,83,3970499437882
0.3285365 ,Left ,59,5788173459432 ,45,853846040858 ,83,4014822735233
0.3496094 ,Left ,59,5685202026093 ,45,8243100968442 ,83,4004672000309
0.3660337 ,Left ,59,5740332706703 ,45,7929036089826 ,83,4020203081011
0.3887951 ,Left ,59,5878002818825 ,45,7509044651918 ,83,4067294826882
0.4100434 ,Left ,59,6094878493364 ,45,6834547707606 ,83,4236568261366
0.4338905 ,Left ,59,6177852052817 ,45,6126297407248 ,83,4444906519784
0.4484765 ,Left ,59,6144870439651 ,45,5622217685964 ,83,4649247597005
0.4701359 ,Left ,59,6042813032825 ,45,5058231846573 ,83,4854505312238
0.4863879 ,Left ,59,6041840704221 ,45,4567346958235 ,83,5077659528522
0.5089193 ,Left ,59,5889600999139 ,45,4231782886637 ,83,5230683521016
0.5301874 ,Left ,59,5742300800401 ,45,3950487188846 ,83,5366004972889
0.5463647 ,Left ,59,5701936578882 ,45,3663522445091 ,83,546127745765
0.5688426 ,Left ,59,5778213533666 ,45,3400388024858 ,83,5513052770184
0.590085 ,Left ,59,5703076327865 ,45,3127074224869 ,83,558221451445
0.6063477 ,Left ,59,5320088162659 ,45,2639980624656 ,83,5751476814258
0.6285515 ,Left ,59,4730414876975 ,45,2093279472802 ,83,6023378148103
0.6498033 ,Left ,59,4297976566915 ,45,1626905938559 ,83,6314447704859
0.6657368 ,Left ,59,414975914319 ,45,1282134527769 ,83,6418433092926
0.6882873 ,Left ,59,4265630541057 ,45,0695880833785 ,83,6497374053461
0.7100111 ,Left ,59,4238655638661 ,45,0140906636487 ,83,6748268588318
0.7257431 ,Left ,59,3783679592643 ,44,9964828443972 ,83,7001325249472
0.7488449 ,Left ,59,3743396586606 ,45,0080298650221 ,83,7044202988339
0.7714189 ,Left ,59,3709784907231 ,45,0180239675177 ,83,6835352544775
0.7859885 ,Left ,59,3513480778981 ,44,99950152044 ,83,6651666169792
0.8085553 ,Left ,59,3046600356372 ,44,9831165116922 ,83,6606466473168
0.8309985 ,Left ,59,2765836289131 ,44,9807839717701 ,83,6588255750501
0.8457327 ,Left ,59,319204058207 ,44,9915256272701 ,83,6573218533933
0.8682702 ,Left ,59,3460166904446 ,44,9626892438412 ,83,6549207356267
0.8910009 ,Left ,59,2930159651266 ,44,9320762954689 ,83,6775006656572
0.9053573 ,Left ,59,2449677371018 ,44,9573436093632 ,83,666760704664
0.9285387 ,Left ,59,2400582690599 ,45,0375372667774 ,83,6536721255585
0.9510237 ,Left ,59,2900034121807 ,45,0131993103277 ,83,6307601337757
0.9653594 ,Left ,59,3349721553341 ,44,9264711699478 ,83,6494713453534
0.9885362 ,Left ,59,3751536158878 ,44,8833144316382 ,83,655325343476
1.0106868 ,Left ,59,3505700882513 ,44,9063280413929 ,83,6680968747182
1.0250349 ,Left ,59,2979793732719 ,44,9220931250476 ,83,7021428897111
1.0481985 ,Left ,59,2819820964519 ,44,9662132050738 ,83,7397241400542
1.0708313 ,Left ,59,3633461260827 ,45,0392395930437 ,83,6898001288657
1.0921196 ,Left ,59,4898278595372 ,45,105080050573 ,83,6089153095772
1.1083408 ,Left ,59,5194866627763 ,45,0946827398656 ,83,5853077777722
1.1307367 ,Left ,59,4825421800629 ,45,0839230499409 ,83,5777543821389
1.1519637 ,Left ,59,444735151956 ,45,10953600225 ,83,5902591042575
1.1687356 ,Left ,59,3838039049413 ,45,1226119412122 ,83,6140135132404
1.1910931 ,Left ,59,3462343793154 ,45,1233085574505 ,83,6416404739451
1.2055192 ,Left ,59,3535627837892 ,45,1088936858677 ,83,6472884815908
1.2288416 ,Left ,59,4069343344498 ,45,1006800688616 ,83,6160728043582
1.2514326 ,Left ,59,4637238900844 ,45,0609071157289 ,83,5924921407984
1.2724021 ,Left ,59,4728119684149 ,44,9965683823485 ,83,5542347179286
1.288896 ,Left ,59,3894896440878 ,44,9613722002103 ,83,5444757077126
1.3110081 ,Left ,59,2836994935289 ,44,9300514581207 ,83,5517132260965
1.3321523 ,Left ,59,2048023989599 ,44,9438569255905 ,83,5731674078233
1.3485065 ,Left ,59,2199052391436 ,44,9621971191623 ,83,5705299311711
1.3708597 ,Left ,59,3182242435223 ,44,9403058731244 ,83,5554370029775
1.3921153 ,Left ,59,4040922263298 ,44,9267044280772 ,83,5495369597807
1.4089395 ,Left ,59,3655510578068 ,44,9424494931847 ,83,5613338247289
1.4310559 ,Left ,59,3065864803655 ,44,9674812096512 ,83,5695237417239
1.451862 ,Left ,59,2863001832321 ,44,9999259405973 ,83,5716252723872
1.4682227 ,Left ,59,3416958129848 ,45,006308631793 ,83,5445283349053
1.4907462 ,Left ,59,3733892632097 ,44,9679976097969 ,83,5189411727766
1.5118369 ,Left ,59,3380441004046 ,44,9144486059492 ,83,5214504332642
1.5282664 ,Left ,59,2457566577586 ,44,89473052803 ,83,5078825907836
1.550728 ,Left ,59,1599112463978 ,44,909247155722 ,83,4971351331619
1.5720936 ,Left ,59,1496173470712 ,44,9121758355339 ,83,4801354312568
1.5884618 ,Left ,59,1889945472031 ,44,8972106621506 ,83,4664379604131
1.6107561 ,Left ,59,1955640885765 ,44,9104006116984 ,83,4783683683929
1.6319662 ,Left ,59,1577226537662 ,44,9245461229441 ,83,4884675691768
1.6482993 ,Left ,59,1062852505917 ,44,9350213164572 ,83,5025971002578
1.6712544 ,Left ,59,1196319855445 ,44,9327096874075 ,83,5137919920527
1.693891 ,Left ,59,1509609955045 ,44,9195694401848 ,83,5286672287824
1.7088982 ,Left ,59,1607368813325 ,44,9520494297347 ,83,537632967895
1.7313335 ,Left ,59,1388526729868 ,44,9844776177782 ,83,5359524976318
1.7535362 ,Left ,59,1051059755839 ,44,9261150370513 ,83,5657503750067
1.7686113 ,Left ,59,1105609664595 ,44,8856720552797 ,83,6231130379443
1.7910451 ,Left ,59,1724402076448 ,44,881442147649 ,83,6383801783996
1.8133212 ,Left ,59,2363561251277 ,44,8901550189289 ,83,6312806542193
1.8283989 ,Left ,59,2809553268581 ,44,8171254552417 ,83,6291908222579
1.8507777 ,Left ,59,2080586053314 ,44,7697904304192 ,83,658635667928
1.8738408 ,Left ,59,0670989947573 ,44,8343128413766 ,83,677227678728
1.8951624 ,Left ,59,1038012389462 ,44,9380292026404 ,83,6559690283299
1.911259 ,Left ,59,1551394650307 ,44,9758584673975 ,83,6402341936133
1.9338358 ,Left ,59,1028507294832 ,44,9750492485043 ,83,6388980102283
1.9544294 ,Left ,59,0492942056747 ,45,0082446565293 ,83,667246117559
1.9713571 ,Left ,59,0106612766325 ,45,0622293376208 ,83,6804900462226
1.9939276 ,Left ,59,0143116317994 ,45,1147042162508 ,83,692840512945
2.0082711 ,Left ,59,0220545159252 ,45,1285564380517 ,83,703010921264
2.0312752 ,Left ,59,0210849681852 ,45,125612259975 ,83,7034198775512
2.0538285 ,Left ,59,024967720387 ,45,1304899458633 ,83,7020317699718
2.0681757 ,Left ,59,0069436129007 ,45,1281756471505 ,83,6905003946911
2.0912146 ,Left ,58,9905848085457 ,45,119444274009 ,83,6790425882529
2.1133898 ,Left ,59,0005019684311 ,45,1066929776366 ,83,672615458428
2.1278975 ,Left ,59,0021901549332 ,45,1094800191622 ,83,6631316745793
2.1586065 ,Left ,59,002354578839 ,45,1039657519077 ,83,6560801610998
2.1735291 ,Left ,59,0391729627318 ,45,0792442325885 ,83,659901885956
2.1943378 ,Left ,59,0747865919381 ,45,0520904888934 ,83,6616231371663
2.2110069 ,Left ,59,0662273914755 ,45,0466433573608 ,83,665091901564
2.233481 ,Left ,59,053013886911 ,45,0493440795338 ,83,6649802780199
2.2548091 ,Left ,59,0706591140757 ,45,0568973975207 ,83,6616705406205
2.2710886 ,Left ,59,0810454123966 ,45,0632170584755 ,83,658519492193
2.2936358 ,Left ,59,0848149431297 ,45,0635949822738 ,83,6543562679068
2.3143304 ,Left ,59,0756251134618 ,45,0569747356696 ,83,651418580823
2.3308976 ,Left ,59,0674515067401 ,45,0555557295651 ,83,649463225394
2.353502 ,Left ,59,0628672385478 ,45,0600149883082 ,83,650408007821
2.3745345 ,Left ,59,0628044617976 ,45,0636427984572 ,83,6565738742806
2.3906308 ,Left ,59,0691670661692 ,45,0636202601056 ,83,6728059072499
2.4132982 ,Left ,59,085495245406 ,45,0572251809246 ,83,6862664067996
2.435828 ,Left ,59,098390152041 ,45,0522152880956 ,83,6971010266804
2.4583696 ,Left ,59,0819886026018 ,45,0529587211394 ,83,7100640554203
2.4732637 ,Left ,59,0784075512198 ,45,0597953162813 ,83,7251982628238
2.4945044 ,Left ,59,0944494399102 ,45,0731309099673 ,83,7364789068748
2.5113227 ,Left ,59,1137417726562 ,45,0778454064604 ,83,7394488475444
2.533229 ,Left ,59,1078022992252 ,45,081276985468 ,83,7430838070573
2.5544102 ,Left ,59,0792189762166 ,45,084108884078 ,83,7492912972624
2.5710648 ,Left ,59,050731537991 ,45,0791868462608 ,83,7470605228103
2.5933614 ,Left ,59,048381319457 ,45,0628835865869 ,83,7496505697415
2.6143147 ,Left ,59,0367128426475 ,45,0413510987603 ,83,7541330662536
2.6307738 ,Left ,59,0217136144028 ,45,0139596602798 ,83,7436646032868
2.653307 ,Left ,58,9901189984122 ,44,9847727082549 ,83,7229960886348
2.6759703 ,Left ,58,9708545178241 ,44,9718652589356 ,83,7005759177887
2.6906448 ,Left ,58,9853782969359 ,44,9872378788007 ,83,6753522145348
2.7133946 ,Left ,58,9944852606726 ,44,9829371566626 ,83,671835345886
2.7357613 ,Left ,58,9404437286621 ,44,9767063427329 ,83,6569945692762
2.7508126 ,Left ,58,8515237216928 ,44,9744104213836 ,83,637365109027
2.7731395 ,Left ,58,7275752369458 ,45,0126841353847 ,83,6458072020162
2.7961978 ,Left ,58,6295284817751 ,45,0356761523634 ,83,6537741470858
2.8170685 ,Left ,58,6489155512631 ,45,0521413053729 ,83,6844100213868
2.8336756 ,Left ,58,8247963894951 ,45,026572150752 ,83,6904821986182
2.8562726 ,Left ,58,9582045065985 ,44,9992032770481 ,83,6879325455087
2.8772046 ,Left ,58,9888169077026 ,44,9591307107477 ,83,7033673754599
2.8936821 ,Left ,58,9057942081441 ,44,9534804202792 ,83,7164360204282
2.916015 ,Left ,58,8284636069414 ,44,9770150769621 ,83,6836546469592
2.9368225 ,Left ,58,8322199045331 ,45,0208626010983 ,83,6421012448597
2.9532647 ,Left ,58,8826549468952 ,44,996165754157 ,83,6356457255341
2.9760297 ,Left ,58,9398409129638 ,44,9428993766946 ,83,6792004304442
2.990079 ,Left ,58,9972533864944 ,44,9379943720077 ,83,7101380965006
3.0133944 ,Left ,59,0245942557624 ,44,9687046411645 ,83,7479286753742
3.0360027 ,Left ,59,0743273900734 ,45,0181294096822 ,83,8097274729002
3.0503277 ,Left ,59,1402883976938 ,45,062612374415 ,83,8429115966517
3.0735113 ,Left ,59,2361934178545 ,45,0913461684467 ,83,8636869372682
3.0959936 ,Left ,59,2869384344884 ,45,0648395577788 ,83,8528367581175
3.1100528 ,Left ,59,295924201401 ,44,9908190513631 ,83,8260584158136
3.1339096 ,Left ,59,2408508344185 ,44,9239475894861 ,83,8124994111859
3.1563888 ,Left ,59,1783700322168 ,44,8725051670519 ,83,787145497943
3.1778438 ,Left ,59,0536660232972 ,44,8788284514556 ,83,778842709628
3.1938168 ,Left ,58,9611711133847 ,44,9287105512625 ,83,791744181833
3.2161397 ,Left ,58,9349664262175 ,44,9607373112847 ,83,7919554380664
3.2371098 ,Left ,58,9581455935531 ,45,0129643473474 ,83,7958488106285
3.2537731 ,Left ,58,9655639826002 ,45,1044885646178 ,83,7677053281492
3.275807 ,Left ,58,9529490306964 ,45,1927327197071 ,83,750826114772
3.2968394 ,Left ,58,9005093133318 ,45,1802208929276 ,83,735693864436
3.3138952 ,Left ,58,8522387942051 ,45,0529284559476 ,83,7510611336225
3.3362863 ,Left ,58,8353892743088 ,44,9131117613106 ,83,8047089835733
3.3573618 ,Left ,58,8681330473457 ,44,8571750479207 ,83,8210341766822
3.3738846 ,Left ,58,9017908505618 ,44,8291073946361 ,83,7965690473249
3.3962807 ,Left ,58,9521874696383 ,44,7005263333914 ,83,7759850241505
3.4172162 ,Left ,58,8923388040145 ,44,606248803044 ,83,8011258527085
3.4328781 ,Left ,58,7985352313492 ,44,702496065532 ,83,8098909919963
3.4556551 ,Left ,58,8508335904692 ,44,8410346324787 ,83,7602479941133
3.4776959 ,Left ,58,9776008974114 ,44,8809856891857 ,83,7260837189888
3.4932701 ,Left ,59,0298544338737 ,44,8705581991779 ,83,7465973960518
3.5165047 ,Left ,58,9903306353277 ,44,9097439421376 ,83,7709912951277
3.5400125 ,Left ,58,9354273615979 ,44,9973309852316 ,83,7792388190129
3.5524347 ,Left ,58,909496455158 ,45,0365715841558 ,83,790356785887
3.5756398 ,Left ,58,8987049848429 ,45,0592411506675 ,83,8044440999961
3.5983936 ,Left ,58,9142660792326 ,45,0558312147067 ,83,8030632359311
3.613445 ,Left ,58,8995232131489 ,45,0507653809632 ,83,8015613670085
3.6357869 ,Left ,58,8783049027131 ,45,0337298684187 ,83,8067276028211
3.6585303 ,Left ,58,8493373526742 ,45,036740028672 ,83,7994020068076
3.6738362 ,Left ,58,8457770894179 ,45,017112618725 ,83,7806809057239
3.6963521 ,Left ,58,8621880262565 ,44,9653478038481 ,83,7821076036984
3.7184914 ,Left ,58,8759507439921 ,44,9317348122359 ,83,7812485686915
3.7327177 ,Left ,58,838002772339 ,44,9183990938912 ,83,7727374963859
3.7560801 ,Left ,58,7847753011631 ,44,9138368320837 ,83,7758061005467
