timestamp,event,roll,pitch,yaw
0.0029407 ,Left ,49.9019216870923 ,52.1265064420206 ,75.6153550095835
0.0252097 ,Left ,49.9071818667327 ,52.1262889256868 ,75.6101178630037
0.0622975 ,Left ,49.9055413424326 ,52.1277733809092 ,75.6072486059657
0.0846184 ,Left ,49.9055413424326 ,52.1277733809092 ,75.6072486059657
0.1221182 ,Left ,49.9055413424326 ,52.1277733809092 ,75.6072486059657
0.14461 ,Left ,49.9055413424326 ,52.1277733809092 ,75.6072486059657
0.1821396 ,Left ,49.9112067139564 ,52.1249126476045 ,75.6102341791458
0.2044612 ,Left ,49.9125639376954 ,52.1235031247409 ,75.6102308545515
0.242159 ,Left ,49.9112067139564 ,52.1249126476045 ,75.6102341791458
0.264583 ,Left ,49.9117260653189 ,52.1276140107613 ,75.6161070838481
0.3021584 ,Left ,49.9103172640984 ,52.1262581767103 ,75.6159298219412
0.3244991 ,Left ,49.8985046040751 ,52.1306868294872 ,75.6238788026885
0.3621898 ,Left ,49.8789727125037 ,52.1407626513874 ,75.6373721090365
0.3772296 ,Left ,49.8728830102598 ,52.1451108358891 ,75.6484987052393
0.3997681 ,Left ,49.861130913849 ,52.1523299654379 ,75.656641437994
0.4146228 ,Left ,49.8480421413265 ,52.1607805726065 ,75.6620844889975
0.4377891 ,Left ,49.8347811758282 ,52.1667447876037 ,75.670000855888
0.4595952 ,Left ,49.8228167356028 ,52.1766274144855 ,75.6727401854926
0.4746289 ,Left ,49.8093874583614 ,52.1823933781886 ,75.6751298919723
0.497269 ,Left ,49.803908981802 ,52.1852793410406 ,75.6749674315714
0.5196947 ,Left ,49.7960434408014 ,52.1882686853694 ,75.6802885392652
0.5345314 ,Left ,49.7868226703185 ,52.1926746743058 ,75.6856151447756
0.5572232 ,Left ,49.7789860218749 ,52.2010966234859 ,75.688525163375
0.5798243 ,Left ,49.7775745791064 ,52.1997437639429 ,75.6883529674432
0.594756 ,Left ,49.7696835241186 ,52.2054010980825 ,75.6910881977921
0.6173875 ,Left ,49.7602736641694 ,52.2097913433316 ,75.6935912350082
0.6397019 ,Left ,49.7588620809122 ,52.208438739933 ,75.6934198933598
0.6545735 ,Left ,49.7588620809122 ,52.208438739933 ,75.6934198933598
0.6772641 ,Left ,49.7575063360632 ,52.2098530052838 ,75.6934235227117
0.6996501 ,Left ,49.7469327777519 ,52.2156860178565 ,75.6987605325316
0.7146333 ,Left ,49.7333723902106 ,52.2242152847431 ,75.6985105200739
0.7444497 ,Left ,49.7225793686971 ,52.2326832807373 ,75.6984277082191
0.7672772 ,Left ,49.7034252330202 ,52.2441894371987 ,75.697957880556
0.7821625 ,Left ,49.6845761816841 ,52.2556464666896 ,75.7003819477516
0.8047637 ,Left ,49.6668327424861 ,52.2628922330477 ,75.6998026072599
0.8198471 ,Left ,49.6506951629175 ,52.2634546411554 ,75.7072497536147
0.8347444 ,Left ,49.6314848205616 ,52.2665868092653 ,75.7063453336052
0.8571167 ,Left ,49.6133179241503 ,52.2683462144155 ,75.7025515262292
0.879987 ,Left ,49.6059756061211 ,52.2670435786845 ,75.696406574655
0.9022174 ,Left ,49.6041189632334 ,52.2628459947228 ,75.6904169756513
0.9172151 ,Left ,49.5927953544794 ,52.2602883026082 ,75.6867874487726
0.9395764 ,Left ,49.581668312638 ,52.2577693591379 ,75.6859936518371
0.9621332 ,Left ,49.5856915206841 ,52.2507573676928 ,75.6858202393855
0.9772752 ,Left ,49.5938277468241 ,52.2478812381536 ,75.6860661843854
1.0024048 ,Left ,49.6053446015016 ,52.250477692499 ,75.6925200245082
1.0224831 ,Left ,49.6185319217441 ,52.2516136452601 ,75.7018701924385
1.0374606 ,Left ,49.6330393271332 ,52.2515215373149 ,75.7139314519372
1.0595231 ,Left ,49.6422646364122 ,52.2487392902993 ,75.7284058621342
1.0821489 ,Left ,49.6471108941539 ,52.2446309042684 ,75.7397269044268
1.0972515 ,Left ,49.6534849804867 ,52.2474045453594 ,75.7515541066491
1.1196503 ,Left ,49.6635340696357 ,52.2458530321601 ,75.7577056669463
1.1420228 ,Left ,49.6762092481168 ,52.2413489268063 ,75.7610849844458
1.1571324 ,Left ,49.6762092481168 ,52.2413489268063 ,75.7610849844458
1.1795664 ,Left ,49.671093492923 ,52.2306303204593 ,75.7713538903283
1.2021198 ,Left ,49.6698379976088 ,52.2156267475029 ,75.7787844460354
1.2172982 ,Left ,49.6813158213072 ,52.1962238898946 ,75.7923622840577
1.2395678 ,Left ,49.7165787766678 ,52.1803832182734 ,75.8103914634187
1.2619863 ,Left ,49.7622610359339 ,52.1710575534768 ,75.8352608495201
1.2846151 ,Left ,49.8069245305408 ,52.1633205897102 ,75.8685610058614
1.3069491 ,Left ,49.828193736757 ,52.1601381268856 ,75.8980664992733
1.3295952 ,Left ,49.8372878130738 ,52.1643049913958 ,75.9300568938315
1.3444503 ,Left ,49.8394270371595 ,52.1726099634219 ,75.9563972671858
1.3596355 ,Left ,49.8619100354658 ,52.1735231061721 ,75.9834227467759
1.38232 ,Left ,49.8883112084262 ,52.1755362588759 ,76.0052174105863
1.3971486 ,Left ,49.8954420280328 ,52.1782475290438 ,76.0285849927162
1.4197927 ,Left ,49.8931215479608 ,52.1908500081537 ,76.0492468900921
1.4422189 ,Left ,49.8901525569418 ,52.2006444313963 ,76.0611641345711
1.4572386 ,Left ,49.8869079636179 ,52.2076597760129 ,76.0700415503043
1.4799267 ,Left ,49.8984477823878 ,52.2100819330568 ,76.0766563547059
1.5020626 ,Left ,49.897198859323 ,52.2116158328503 ,76.079425294887
