timestamp,event,roll,pitch,yaw
0.0088042 ,Left ,42.4401692703586 ,54.1809128849528 ,77.4958296634972
0.0308915 ,Left ,42.3791620519037 ,54.1240646794887 ,77.4366328881222
0.0466303 ,Left ,42.3313140260826 ,54.0357689319646 ,77.3888700030333
0.0692442 ,Left ,42.3410280085965 ,53.9462730014716 ,77.3548851192333
0.0912433 ,Left ,42.3210404696982 ,53.9072465846716 ,77.2988062105678
0.1065589 ,Left ,42.326295039927 ,53.9200277373547 ,77.2575667558473
0.1284312 ,Left ,42.3653840289757 ,53.9188138553821 ,77.2451632978264
0.1507755 ,Left ,42.4217615334207 ,53.8895589607625 ,77.2584126213226
0.1656749 ,Left ,42.4805449214783 ,53.876129004891 ,77.2690709880038
0.1884195 ,Left ,42.5321837751087 ,53.8862518916523 ,77.2789709500727
0.2110698 ,Left ,42.5962643390105 ,53.8833718343687 ,77.2757071488155
0.2251993 ,Left ,42.6925062918341 ,53.8885231078246 ,77.2666296494375
0.2484102 ,Left ,42.7674681272488 ,53.9104388501963 ,77.253196810611
0.270822 ,Left ,42.80387849841 ,53.9242663585508 ,77.243267945988
0.285246 ,Left ,42.8070076102451 ,53.9344340944943 ,77.2389574299305
0.3086667 ,Left ,42.8074791873898 ,53.9544074797533 ,77.2213538115557
0.3307775 ,Left ,42.8343551260791 ,53.9487022128277 ,77.208485194131
0.3458109 ,Left ,42.8247414725978 ,53.925298147841 ,77.1960193286881
0.3684367 ,Left ,42.7840809708103 ,53.8947989771831 ,77.1888127056943
0.3908891 ,Left ,42.7420265527845 ,53.8707723747445 ,77.1783033471159
0.4051704 ,Left ,42.6998252169451 ,53.8401659663265 ,77.1403029607992
0.4305999 ,Left ,42.643500428679 ,53.8161250627736 ,77.1008720384717
0.4534188 ,Left ,42.6037742823746 ,53.817629128654 ,77.0850529325992
0.4657132 ,Left ,42.5636237870254 ,53.8255081896532 ,77.0741754716362
0.4885435 ,Left ,42.5394281559686 ,53.8445118967176 ,77.0666401394023
0.5116901 ,Left ,42.5048261446423 ,53.8702464125407 ,77.0536835934911
0.5321563 ,Left ,42.4712708443592 ,53.8942861393075 ,77.0405559390451
0.5485182 ,Left ,42.4553546039032 ,53.9143513762303 ,77.0286002839058
0.5708963 ,Left ,42.4305002901139 ,53.9281819402716 ,77.0243486732974
0.592001 ,Left ,42.4212605155558 ,53.9294702308371 ,77.0319123552945
0.6083829 ,Left ,42.4184817986563 ,53.9019797522059 ,77.0512958332826
0.6309966 ,Left ,42.4328085784197 ,53.8401781780464 ,77.0714633066032
0.6523789 ,Left ,42.4411538685632 ,53.7767371174414 ,77.0770597721874
0.6683451 ,Left ,42.4503644183849 ,53.7371611925463 ,77.0704065289936
0.6908214 ,Left ,42.4499851832626 ,53.7220512082911 ,77.0438069143426
0.7125465 ,Left ,42.4147508134279 ,53.741084750904 ,76.9875103196487
0.7287972 ,Left ,42.3322643928189 ,53.7869271007077 ,76.9077648758363
0.7508759 ,Left ,42.2315296215131 ,53.8324094253153 ,76.8216680065974
0.7723004 ,Left ,42.1259682615059 ,53.850897538903 ,76.7523428719319
0.7882944 ,Left ,42.026210444209 ,53.8373242396881 ,76.6954609629573
0.8109046 ,Left ,41.94000751103 ,53.796175331922 ,76.6371413737589
0.8318779 ,Left ,41.9020909354191 ,53.7433545679183 ,76.5882029319336
0.848353 ,Left ,41.8704198463371 ,53.6762853709094 ,76.5408035234709
0.8708366 ,Left ,41.8832733364885 ,53.622094177974 ,76.5337335659933
0.8920153 ,Left ,41.9322030244369 ,53.5762860008498 ,76.5651749043448
0.9083289 ,Left ,41.9706507881999 ,53.5404961144051 ,76.5975645493048
0.9310065 ,Left ,41.9840021168023 ,53.5194614691748 ,76.6354532307584
0.9520173 ,Left ,41.9929633303115 ,53.5057189012987 ,76.6730364238766
0.9676799 ,Left ,42.0278318410818 ,53.5001061913526 ,76.7051811614852
0.9908202 ,Left ,42.0603284165998 ,53.4888592583644 ,76.732149404328
1.0134827 ,Left ,42.078108409946 ,53.4708094248731 ,76.7623683901037
1.0283225 ,Left ,42.0860505711445 ,53.4487406697445 ,76.7891198030249
1.0511259 ,Left ,42.0813789406346 ,53.433802435106 ,76.8074609725319
1.0820679 ,Left ,42.0627269296341 ,53.4154803008823 ,76.8133424151412
1.0898621 ,Left ,42.0423375815285 ,53.3952270381647 ,76.8167322556013
1.1112678 ,Left ,42.0674671219303 ,53.3756065848862 ,76.8149244947055
1.1333183 ,Left ,42.0749167241753 ,53.3559309484511 ,76.8070561924246
1.1476228 ,Left ,42.0491941812935 ,53.3276317312407 ,76.8061189417808
1.1708622 ,Left ,42.004147046595 ,53.3062882345209 ,76.8022166982162
1.1933568 ,Left ,41.9782937113369 ,53.2850399364844 ,76.7788250795249
1.2076756 ,Left ,41.9868625456288 ,53.265329001527 ,76.7491483284399
1.2308188 ,Left ,41.9938609657132 ,53.2497941621882 ,76.7190436403315
1.2631115 ,Left ,41.9662724072969 ,53.2576413011347 ,76.7136831857974
1.2677393 ,Left ,41.912943751928 ,53.3018654672505 ,76.7140517434296
1.2908441 ,Left ,41.8709943581121 ,53.3470776361561 ,76.6937008640844
1.3135244 ,Left ,41.8371883161028 ,53.3680176184929 ,76.6501575849191
1.3283647 ,Left ,41.7554939415525 ,53.3540393515003 ,76.6057809103492
1.3507741 ,Left ,41.6237662475739 ,53.3179456987867 ,76.5348199208497
1.374225 ,Left ,41.5740515414677 ,53.26729601421 ,76.4877395223541
1.3948304 ,Left ,41.5642240194993 ,53.230163955491 ,76.4552216981913
